"","Date","X.x","Cruise_ID","Leg","lon.x","lat.x","Day","days.x","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_ml_L_Q","O2_umol_kg","O2_umol_kg_Q","SiOH4_Cumana","SiOH4_Cumana_Q","PO4_Cumana","PO4_Cumana_Q","NO3_Cumana","NO3_Cumana_Q","NH4","NH4_Q","NO2","NO2_Q","NO3_NO2","NO3_NO2_Q","PO4","PO4_Q","SiOH4","SiOH4_Q","pH","pH_Q","Alkalinity","Alkalinity_Q","TCO2","TCO2_Q","fCO2","fCO2_Q","sal_bot","sal_bot_Q","sal_bot_corr","sal_bot_corr_Q","sal_ctd","sal_ctd_Q","Temp","Temp_Q","Sigma_t","Sigma_t_Q","TPP","TPP_Q","PIP","PIP_Q","POC_ug_L","POC_ug_L_Q","PON_ug_L","PON_ug_L_Q","CtoN_part","CtoN_part_Q","POC_ug_kg","POC_ug_kg_Q","PON_ug_kg","PON_ug_kg_Q","DON_USF_uM","DON_USF_uM_Q","DOP_USF_uM","DOP_USF_uM_Q","DOC","DOC_Q","TOC","TOC_Q","PriPro","PriPro_Q","Chl","Chl_Q","Phaeo","Phaeo_Q","X.1","X.y","CruiseID","month","days.y","press","lat.y","lon.y","sigma_t","sigma_0","potemp","sal","temp","beam_att","beam_cp","fluor_chla","belowmld","depthdiff"
"358",2011-04-12,3392,"93HG_179",1,-64.67,10.5,12,101,4,2011,7,6.86,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.18,0,0.01,0,0,0,0.06,0,0.24,0,NA,0,0.002405,0,NA,0,NA,0,36.813,0,NA,9,NA,0,23.678,0,25.108,0,NA,0,NA,0,183.5,0,NA,0,NA,0,179.08,0,NA,0,NA,9,NA,9,NA,9,NA,9,1.31,0,0.2,0,0.1,0,179,224331,"93HG_179",4,101,15,10.5,-64.67,25.261,25.262,23.23,36.839,23.233,0.1,0.464,0.244,TRUE,8.14
"359",2004-06-08,1940,"93HG_101",1,-64.67,10.5,8,159,6,2004,7,6.93,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.15,0,0.03,0,0.06,0,0.03,0,0.24,0,NA,0,0.002413,0,NA,0,NA,0,36.78,0,NA,9,NA,0,25.424,0,24.57,0,NA,9,NA,9,NA,0,NA,0,11.97,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,1.93,0,0.188,0,0.14,0,101,125407,"93HG_101",6,159,15,10.5,-64.67,24.765,24.766,25.006,36.884,25.009,0.492,0.128,0.16,TRUE,8.07
"360",2004-11-09,2035,"93HG_106",1,-64.67,10.5,9,313,11,2004,7,6.93,NA,0,197.34,0,NA,9,9.96920996838687e+36,9,NA,9,0.3,0,0.05,0,0.01,0,0.05,0,0.85,0,NA,0,0.002377,0,NA,0,NA,0,36.312,0,NA,9,NA,9,28.328,0,NA,9,NA,9,NA,9,NA,0,13.51,0,NA,0,NA,0,13.18,0,NA,0,0.41,8,NA,9,NA,9,1.67,0,0.166,0,0.103,0,106,132021,"93HG_106",11,313,15,10.5,-64.67,23.475,23.476,27.865,36.376,27.868,0.439,0.075,0.101,TRUE,8.07
"361",1996-05-09,115,"93HG_007",2,-64.67,10.5,9,129,5,1996,1,2,NA,0,NA,0,1.68,1,0.05,1,0.51,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002426,0,NA,0,NA,0,36.798,8,NA,0,NA,0,23.189,0,25.26,0,NA,9,NA,9,NA,1,NA,1,10.33,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,0,6.44,0,1.07,0,7,5047,"93HG_007",5,129,10.057,10.5,-64.67,25.651,25.652,21.535,36.714,21.537,NA,NA,NA,TRUE,8.057
"362",2000-07-07,1085,"93HG_056",1,-64.67,10.5,7,188,7,2000,1,1.889,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.08,0,0.01,0,0,0,0.01,0,0,0,NA,0,0.002368,8,NA,8,NA,8,36.886,0,NA,9,NA,0,23.769,0,25.1374,0,NA,9,NA,9,154.02,1,NA,1,NA,1,150.3,1,NA,1,NA,9,NA,9,78,8,NA,9,11.15,0,1.05,0,0.57,0,56,67044,"93HG_056",7,188,9.927,10.5,-64.67,25.601,25.602,22.289,36.926,22.291,0.703,NA,0.545,TRUE,8.038
"363",2001-05-05,1272,"93HG_066",3,-64.67,10.5,5,124,5,2001,15,15.12,NA,0,198.13,0,NA,9,9.96920996838687e+36,9,NA,9,0.39,0,0,0,0.03,0,0.12,0,0.52,0,NA,0,NA,9,NA,9,NA,9,36.966,0,NA,9,NA,0,25.016,0,24.829,0,NA,9,NA,9,132.23,0,18.13,0,NA,0,129.05,0,17.69,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.29,0,0.2,0,66,79869,"93HG_066",5,124,23.132,10.5,-64.67,25.116,25.118,24.224,37.035,24.229,0.585,NA,0.238,TRUE,8.012
"364",2004-09-07,1998,"93HG_104",1,-64.67,10.5,7,250,9,2004,15,14,NA,0,199.22,0,NA,9,9.96920996838687e+36,9,NA,9,0.01,0,0.01,0,0,0,0.02,0,0.99,0,NA,0,NA,9,NA,9,NA,9,36.685,0,NA,9,NA,0,27.218,0,23.912,0,NA,9,NA,9,161.05,0,18.49,0,10.16,0,157.16,0,18.04,0,NA,0,0.46,8,NA,9,NA,9,NA,0,0.248,0,0.16,0,104,129382,"93HG_104",9,250,22,10.5,-64.67,24.191,24.193,25.698,36.733,25.703,0.477,0.113,0.153,TRUE,8
"365",2000-03-09,1011,"93HG_052",1,-64.67,10.5,9,68,3,2000,7,7.082,NA,9,NA,9,NA,9,9.96920996838687e+36,9,NA,9,0.03,0,0.01,0,0.26,0,0.11,0,1.07,0,NA,0,0.002415,0,NA,0,NA,0,36.873,0,NA,9,NA,0,24.423,0,24.921,0,NA,9,NA,9,NA,1,12.74,1,NA,1,NA,1,12.44,1,NA,9,NA,9,NA,9,NA,9,0.7,0,0.18,0,0.1,0,52,61808,"93HG_052",3,68,15.076,10.5,-64.67,25.172,25.173,23.506,36.826,23.509,0.578,NA,0.128,TRUE,7.994
"366",2008-03-11,2717,"93HG_143",1,-64.67,10.5,11,70,3,2008,15,15.03,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.17,0,0.03,0,0.03,0,0.02,0,0.34,0,NA,0,0.002438,0,NA,0,NA,0,36.759,0,NA,9,NA,0,22.945,0,25.289,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,1.44,0,0.72,0,143,179547,"93HG_143",3,70,23,10.5,-64.67,25.396,25.397,22.618,36.783,22.623,0.279,0.643,1.561,TRUE,7.97
"367",2009-05-08,2977,"93HG_157",1,-64.67,10.5,8,127,5,2009,7,6.04,NA,0,192.62,0,NA,9,9.96920996838687e+36,9,NA,9,0.13,0,0.15,0,0.31,0,0.03,0,1.07,0,NA,0,0.002429,0,NA,0,NA,0,36.856,0,NA,9,NA,0,23.711,0,25.141,0,113.5,0,NA,0,NA,0,NA,0,NA,0,198.55,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.67,0,0.53,0,157,196359,"93HG_157",5,127,14,10.5,-64.67,25.399,25.4,22.899,36.894,22.902,0.172,0.536,0.536,TRUE,7.96
"368",2008-06-04,2773,"93HG_146",1,-64.67,10.5,4,155,6,2008,7,7.07,NA,0,197.42,0,NA,9,9.96920996838687e+36,9,NA,9,0.17,0,0.01,0,0.01,0,0.02,0,0.92,0,NA,0,0.002447,0,NA,0,NA,0,36.996,0,NA,9,NA,0,27.177,0,24.163,0,NA,0,NA,9,NA,0,15.59,0,NA,0,NA,0,15.22,0,NA,9,NA,9,NA,9,NA,9,0.7,0,0.11,0,0.1,0,146,183504,"93HG_146",6,155,15,10.5,-64.67,24.545,24.546,25.705,36.882,25.709,0.091,0.455,0.094,TRUE,7.93
"369",2006-01-12,2262,"93HG_118",1,-64.67,10.5,12,11,1,2006,15,15.1,NA,0,199.2,0,NA,9,9.96920996838687e+36,9,NA,9,NA,8,0.03,0,0.13,0,0.05,0,1.23,0,NA,0,NA,9,NA,9,NA,9,36.845,0,NA,9,NA,0,24.075,0,25.01,0,NA,9,NA,9,172.21,0,NA,0,NA,0,168.06,0,NA,0,NA,0,0.14,0,NA,9,NA,9,NA,0,1.05,0,0.66,0,118,147034,"93HG_118",1,11,23,10.5,-64.67,25.123,25.124,23.666,36.824,23.671,0.678,0.314,0.485,TRUE,7.9
"370",2010-10-04,3279,"93HG_173",1,-64.67,10.5,4,276,10,2010,15,15.1,NA,0,188.5,0,NA,9,9.96920996838687e+36,9,NA,9,0.18,0,0.1,0,0.1,0,0.08,0,NA,0,NA,0,NA,9,NA,9,NA,9,36.234,0,NA,9,NA,0,29.604,0,22.779,0,NA,0,NA,0,NA,0,11.32,0,NA,0,NA,0,11.04,0,NA,9,NA,9,NA,9,NA,9,0.81,0,0.16,0,0.11,0,173,216409,"93HG_173",10,276,23,10.5,-64.67,22.889,22.891,29.543,36.345,29.548,0.102,0.466,0.158,TRUE,7.9
"371",2010-06-08,3222,"93HG_170",1,-64.67,10.5,8,158,6,2010,15,15.2,NA,0,193.5,0,NA,9,9.96920996838687e+36,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,0,0.00241,0,NA,0,NA,0,36.722,0,NA,9,NA,0,28.402,0,23.559,0,NA,0,NA,0,NA,0,12.29,0,NA,0,NA,0,12,0,NA,9,NA,9,NA,9,NA,9,1.7,0,0.12,0,0.08,0,170,212442,"93HG_170",6,158,23,10.5,-64.67,23.706,23.708,27.859,36.684,27.865,0.06,0.424,0.043,TRUE,7.8
"372",2005-07-12,2188,"93HG_114",1,-64.67,10.5,12,192,7,2005,15,15.26,NA,0,196.79,0,NA,9,9.96920996838687e+36,9,NA,9,0.13,0,0.01,0,0,0,0.05,0,0.48,0,NA,0,0.002406,0,NA,0,NA,0,36.86,0,NA,9,NA,0,26.938,0,24.159,0,NA,9,NA,9,NA,0,10.42,0,NA,0,NA,0,10.17,0,NA,0,0.02,8,NA,9,NA,9,1.95,0,0.16,0,0.11,0,114,142573,"93HG_114",7,192,23,10.5,-64.67,24.464,24.466,25.915,36.862,25.92,0.461,0.097,0.204,TRUE,7.74
"373",2011-02-08,3356,"93HG_177",1,-64.67,10.5,8,38,2,2011,25,25.3,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.58,0,0.03,0,1.52,0,0.08,0,NA,8,NA,0,0.002421,0,NA,0,NA,0,36.792,0,NA,9,NA,0,23.575,0,25.128,0,116.34,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,0.17,0,2.04,0,0.77,0,177,221708,"93HG_177",2,38,33,10.5,-64.67,25.209,25.211,23.375,36.827,23.382,0.138,0.502,0.265,TRUE,7.7
"374",2010-05-11,3203,"93HG_169",2,-64.67,10.5,11,130,5,2010,15,14.35,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.06,0,0.01,0,0.01,0,0.03,0,0.56,0,NA,0,0.002444,0,NA,0,NA,0,36.943,0,NA,9,NA,0,24.905,0,24.839,0,NA,0,13.03,0,186.13,0,NA,4,NA,0,181.65,0,NA,4,NA,9,NA,9,NA,9,NA,9,1.07,0,0.18,0,0.16,0,169,211118,"93HG_169",5,130,22,10.5,-64.67,24.961,24.962,24.49,36.939,24.495,0.187,0.551,0.09,TRUE,7.65
"375",2010-02-11,3149,"93HG_166",1,-64.67,10.5,11,41,2,2010,15,14.36,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.28,0,0.03,0,0.16,0,0.05,0,1.05,0,NA,0,0.002427,0,NA,9,NA,9,36.808,0,NA,9,NA,0,22.218,0,25.53,0,145.21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,2.93,0,1.84,0,166,208270,"93HG_166",2,41,22,10.5,-64.67,25.628,25.629,21.841,36.797,21.845,0.655,1.019,4.92,TRUE,7.64
"376",2000-02-08,991,"93HG_051",1,-64.67,10.5,8,38,2,2000,7,7.443,NA,0,179.9,0,NA,9,9.96920996838687e+36,9,NA,9,0.56,0,0.21,0,1.8,0,0.21,0,NA,0,NA,0,0.002424,0,NA,0,NA,0,36.82,0,NA,9,NA,0,23.447,0,25.21,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,110,8,NA,9,NA,0,1.08,0,0.68,0,51,60644,"93HG_051",2,38,15.042,10.5,-64.67,25.319,25.32,22.97,36.813,22.973,0.686,NA,0.994,TRUE,7.599
"377",2011-07-07,3449,"93HG_182",1,-64.67,10.5,7,187,7,2011,7,5.42,NA,0,192.7,0,NA,9,9.96920996838687e+36,9,NA,9,0.02,0,0,0,0,0,0.03,0,1.21,0,NA,0,0.002412,0,NA,0,NA,0,36.786,0,NA,9,NA,0,25.915,0,24.411,0,NA,0,NA,0,104.17,0,14.74,0,NA,0,101.66,0,14.39,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.14,0,0.11,0,182,228299,"93HG_182",7,187,13,10.5,-64.67,24.699,24.7,24.939,36.772,24.942,0.085,0.449,0.135,TRUE,7.58
"378",2002-10-03,1576,"93HG_082",1,-64.67,10.5,3,275,10,2002,7,7.592,NA,0,NA,0,1.46,1,0.64,1,1.24,1,1.61,0,0,0,0.05,0,0.03,0,1.52,0,NA,0,0.00242,0,NA,0,NA,0,36.423,0,NA,9,NA,0,28.275,0,23.382,0,NA,9,NA,9,NA,0,11.11,0,NA,0,NA,0,10.85,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.14,0,0.15,0,82,100887,"93HG_082",10,275,15.086,10.5,-64.67,23.647,23.648,27.589,36.485,27.593,NA,NA,NA,TRUE,7.494
"379",2012-05-15,3622,"93HG_191",2,-64.67,10.5,15,135,5,2012,25,25.51,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.15,0,0,0,0,0,0.04,0,1.64,0,NA,0,0.002448,0,NA,0,NA,0,36.516,0,NA,9,NA,0,26.808,0,24,0,NA,9,NA,9,131.95,0,12.95,0,11.89,0,128.77,0,12.64,0,NA,9,NA,9,NA,9,NA,9,1.21,0,0.18,0,0.13,0,191,239959,"93HG_191",5,135,33,10.5,-64.67,24.112,24.115,26.298,36.557,26.305,0.089,0.453,0.184,TRUE,7.49
"380",1997-08-17,418,"93HG_022",1,-64.67,10.5,17,228,8,1997,1,1.602,NA,0,NA,0,2.86,1,9.96920996838687e+36,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002415,0,NA,0,NA,0,36.82,0,NA,9,NA,8,24.599,0,24.8494,8,NA,9,NA,9,NA,1,13.8,1,NA,1,NA,1,13.47,1,NA,9,NA,9,99,1,NA,9,1.68,0,0.2,0,0.1,0,22,23572,"93HG_022",8,228,9.062,10.5,-64.67,25.479,25.479,22.637,36.896,22.639,0.475,NA,0.165,TRUE,7.46
"381",2005-04-05,2132,"93HG_111",1,-64.67,10.5,5,94,4,2005,25,25.661,NA,0,162.84,0,NA,9,9.96920996838687e+36,9,NA,9,0.19,0,0.24,0,NA,0,0.2,0,NA,0,NA,0,0.002474,4,NA,0,NA,0,36.884,0,NA,9,NA,0,22.709,0,25.449,0,NA,9,NA,9,181.16,0,NA,0,NA,0,176.8,0,NA,0,NA,0,0.29,8,NA,9,NA,9,1.15,0,0.98,0,0.78,0,111,138652,"93HG_111",4,94,33,10.5,-64.67,25.53,25.532,22.431,36.89,22.438,0.45,0.086,0.282,TRUE,7.339
"382",2011-01-11,3335,"93HG_176",1,-64.67,10.5,11,10,1,2011,7,5.69,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.13,0,0.1,4,0,0,0.07,0,0.77,0,NA,0,0.002433,0,NA,0,NA,0,36.743,0,NA,9,NA,0,25.805,0,24.389,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,0.9,0,0.64,0,176,220366,"93HG_176",1,10,13,10.5,-64.67,24.593,24.594,25.154,36.719,25.157,0.327,0.691,0.828,TRUE,7.31
"383",2004-10-05,2016,"93HG_105",1,-64.67,10.5,5,278,10,2004,7,7.72,NA,0,196.15,0,NA,9,9.96920996838687e+36,9,NA,9,0.12,0,0.02,0,0,0,0.02,0,1.42,0,NA,9,NA,9,NA,9,NA,9,36.41,0,NA,9,NA,0,28.708,0,23.221,0,NA,9,NA,9,107.56,0,NA,0,13.07,0,104.97,0,NA,0,NA,0,0.5,8,NA,9,NA,9,1.8,0,0.136,0,0.09,0,105,130698,"93HG_105",10,278,15,10.5,-64.67,23.422,23.423,28.068,36.396,28.071,0.444,0.08,0.158,TRUE,7.28
"384",2004-07-07,1959,"93HG_102",1,-64.67,10.5,7,188,7,2004,7,7.77,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0.06,0,0,0,0.02,0,0.17,0,NA,0,0.002424,0,NA,0,NA,0,36.937,0,NA,9,NA,0,25.078,0,24.782,0,NA,9,NA,9,NA,0,NA,0,11.55,0,NA,0,NA,0,NA,0,0.13,8,NA,9,NA,9,NA,0,0.245,0,0.155,0,102,126730,"93HG_102",7,188,15,10.5,-64.67,24.99,24.991,24.408,36.941,24.411,0.505,0.141,0.294,TRUE,7.23
"385",2012-09-10,3677,"93HG_195",1,-64.67,10.5,10,253,9,2012,7,6.84,NA,0,195.5,0,NA,9,9.96920996838687e+36,9,NA,9,0.25,0,0,0,0,0,0.09,0,NA,0,NA,0,0.002389,0,NA,0,NA,0,36.49,0,NA,9,NA,0,26.773,0,23.934,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,0.17,0,0.11,0,194,243874,"93HG_195",9,253,14,10.5,-64.67,24.217,24.218,25.923,36.538,25.926,0.129,0.493,0.128,TRUE,7.16
"386",2009-01-13,2906,"93HG_153",1,-64.67,10.5,13,12,1,2009,25,22.89,NA,0,181.3,0,NA,9,9.96920996838687e+36,9,NA,9,0.1,0,0.17,0,0.43,0,0.01,0,1.71,0,NA,9,0.002282,0,NA,9,NA,9,36.818,0,NA,9,NA,0,24.724,0,24.804,0,NA,0,17.06,0,152.55,0,NA,0,NA,0,148.87,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,1.92,0,1.21,0,153,192006,"93HG_153",1,12,30,10.5,-64.67,24.884,24.886,24.47,36.829,24.476,0.192,0.556,0.72,TRUE,7.11
"387",1996-06-12,135,"93HG_008",1,-64.67,10.5,12,163,6,1996,7,8,NA,0,NA,0,1.69,1,0.05,1,0.88,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.00244,0,NA,0,NA,0,36.916,0,NA,9,NA,9,24.74,0,24.87,0,NA,9,NA,9,NA,1,NA,1,10.4,1,NA,1,NA,1,NA,9,NA,9,83,1,NA,9,NA,0,0.35,0,0.29,0,8,5713,"93HG_008",6,163,15.086,10.5,-64.67,25.01,25.011,24.336,36.938,24.339,NA,NA,NA,TRUE,7.086
"388",1996-03-13,78,"93HG_005",1,-64.67,10.5,13,72,3,1996,7,7,NA,0,NA,0,2.86,1,0.02,1,0.48,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,0.002415,0,NA,9,NA,9,36.87,8,NA,0,NA,0,22.626,0,25.4539,0,NA,9,NA,9,NA,1,NA,1,11.6,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,14.03,0,2.8,0,1.53,0,5,2437,"93HG_005",3,72,14.08,10.5,-64.67,25.609,25.61,22.113,36.873,22.116,NA,NA,NA,TRUE,7.08
"389",2007-02-06,2490,"93HG_130",1,-64.67,10.5,6,36,2,2007,15,14.94,NA,0,191.85,0,NA,9,9.96920996838687e+36,9,NA,9,0.42,0,0.09,0,0.64,0,0.1,0,0.33,0,NA,0,0.00243,0,NA,0,NA,0,36.765,0,NA,9,NA,0,22.556,0,25.396,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.32,4,NA,9,NA,9,NA,0,3.85,0,2.86,0,130,162936,"93HG_130",2,36,22,10.5,-64.67,25.47,25.471,22.256,36.744,22.26,NA,NA,1.166,TRUE,7.06
"390",1997-12-17,499,"93HG_026",1,-64.67,10.5,17,350,12,1997,7,7.002,NA,0,NA,0,2.88,1,0.03,1,0.52,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002423,0,NA,0,NA,0,36.844,8,NA,0,NA,0,24.743,0,24.797,0,NA,9,NA,9,NA,1,19.89,1,12.02,1,NA,1,19.41,1,NA,9,NA,9,1425,8,NA,9,NA,0,0.75,0,0.74,0,26,28915,"93HG_026",12,350,14.059,10.5,-64.67,25.175,25.175,23.487,36.824,23.49,0.87,NA,1.149,TRUE,7.057
"391",2007-09-04,2622,"93HG_137",1,-64.67,10.5,4,246,9,2007,7,6.96,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.43,0,0.05,0,0.63,0,0.06,0,1.35,0,NA,0,0.002349,8,NA,0,NA,0,35.842,0,NA,9,NA,0,28.66,0,22.805,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.09,4,NA,9,NA,9,1.28,0,0.12,0,0.07,0,137,172174,"93HG_137",9,246,14,10.5,-64.67,22.955,22.956,28.448,35.943,28.451,0.062,0.426,0.173,TRUE,7.04
"392",2005-01-11,2074,"93HG_108",1,-64.67,10.5,11,10,1,2005,15,15.96,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.22,0,0.03,0,0,0,0.04,0,0,0,NA,9,0.002424,0,NA,9,NA,9,36.972,4,NA,9,NA,0,24.936,0,24.801,0,NA,9,NA,9,NA,0,NA,0,11.35,0,NA,0,NA,0,NA,0,0.31,8,NA,9,NA,9,NA,0,0.6,0,0.4,0,108,134673,"93HG_108",1,10,23,10.5,-64.67,24.89,24.891,24.621,36.897,24.626,0.56,0.196,0.576,TRUE,7.04
"393",2011-05-10,3411,"93HG_180",2,-64.67,10.5,10,129,5,2011,7,8.02,NA,0,196.4,0,NA,9,9.96920996838687e+36,9,NA,9,0.45,0,0.02,0,0,0,0.02,0,1.51,0,NA,0,0.002443,0,NA,0,NA,0,36.842,0,NA,9,NA,0,26.243,0,24.332,0,14.31,0,NA,0,103.4,0,16.23,0,NA,0,100.91,0,15.84,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.48,8,0.62,8,180,225653,"93HG_180",5,129,15,10.5,-64.67,24.532,24.533,25.578,36.813,25.582,0.089,0.453,0.109,TRUE,6.98
"394",2012-01-10,3544,"93HG_187",1,-64.67,10.5,10,9,1,2012,7,7.09,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.14,0,0,0,0,0,0.05,0,NA,8,NA,0,0.002427,0,NA,0,NA,0,36.793,0,NA,9,NA,0,25.088,0,24.674,0,17.47,0,NA,0,NA,0,NA,0,10.81,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,3.17,0,2.03,0,187,234841,"93HG_187",1,9,14,10.5,-64.67,24.881,24.882,24.335,36.77,24.338,0.506,0.87,3.508,TRUE,6.91
"395",2005-02-10,2093,"93HG_109",1,-64.67,10.5,10,40,2,2005,15,14.1,NA,0,195.28,0,NA,9,9.96920996838687e+36,9,NA,9,0.04,0,0,0,0.04,0,0.04,0,0.24,0,NA,0,0.002449,0,NA,0,NA,0,36.891,0,NA,9,NA,0,26.123,0,24.785,0,NA,9,NA,9,102.77,0,14.98,0,NA,0,100.29,0,14.62,0,NA,0,0.15,8,NA,9,NA,9,NA,4,0.2,0,0.13,0,109,135994,"93HG_109",2,40,21,10.5,-64.67,24.57,24.571,25.59,36.865,25.595,NA,NA,0.216,TRUE,6.9
"396",1996-09-10,193,"93HG_011",1,-64.67,10.5,10,253,9,1996,1,3.186,NA,0,185.6,0,2.78,1,0.09,1,0.57,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002404,0,NA,0,NA,0,36.358,0,NA,9,NA,0,29.102,0,23.0469,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,90,1,NA,9,NA,0,0.17,0,0.13,0,11,9026,"93HG_011",9,253,10.038,10.5,-64.67,23.309,23.31,28.672,36.509,28.674,0.52,NA,0.122,TRUE,6.852
"397",2011-10-04,3506,"93HG_185",1,-64.67,10.5,4,276,10,2011,7,7.16,NA,0,193.4,0,NA,9,9.96920996838687e+36,9,NA,9,0.35,0,0.04,0,0.04,0,0.01,0,1.44,0,NA,0,0.002394,0,NA,0,NA,0,36.49,0,NA,9,NA,0,27.493,0,23.675,0,NA,0,NA,0,104.98,0,14.51,0,NA,0,102.45,0,14.16,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.15,0,0.13,0,185,232196,"93HG_185",10,276,14,10.5,-64.67,23.832,23.833,26.956,36.461,26.96,0.1,0.464,0.1,TRUE,6.84
"398",1999-06-08,837,"93HG_043",1,-64.67,10.5,8,158,6,1999,7,7.281,NA,0,196.7,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0.02,0,0.01,0,0.05,0,1.06,0,NA,0,0.002424,0,NA,0,NA,0,36.947,8,NA,8,NA,0,25.647,0,24.6143,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,208,8,NA,9,1.56,0,0.12,0,0.07,0,43,50549,"93HG_043",6,158,14.074,10.5,-64.67,24.799,24.8,25.048,36.948,25.051,0.535,NA,0.173,TRUE,6.793
"399",2012-08-14,3658,"93HG_194",1,-64.67,10.5,14,226,8,2012,7,7.34,NA,0,199.1,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0,0,0.01,0,1.22,0,NA,0,0.002406,0,NA,0,NA,0,36.468,0,NA,9,NA,0,27.762,0,23.575,0,NA,9,NA,9,114.61,0,16.75,0,NA,0,111.85,0,16.35,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.14,0,0.1,0,193,242551,"93HG_194",8,226,14,10.5,-64.67,23.723,23.724,27.352,36.486,27.356,0.099,0.463,0.083,TRUE,6.66
"400",2000-01-11,971,"93HG_050",1,-64.67,10.5,11,10,1,2000,7,7.383,NA,0,192.9,0,NA,9,9.96920996838687e+36,9,NA,9,0.1,0,0.05,0,0.9,0,0.12,0,NA,0,NA,0,0.002413,0,NA,0,NA,0,36.744,0,NA,9,NA,0,24.819,0,24.761,0,NA,9,NA,9,193.56,1,NA,1,NA,1,188.9,1,NA,1,NA,9,NA,9,359,8,NA,9,14.98,0,0.9,0,0.65,0,50,59542,"93HG_050",1,10,13.945,10.5,-64.67,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0.873,NA,0.812,TRUE,6.562
"401",2000-08-09,1107,"93HG_057",1,-64.67,10.5,9,221,8,2000,15,14.636,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.02,0,0,0,0,0,0.04,0,0.05,0,NA,0,0.002409,8,NA,8,NA,8,36.724,0,NA,9,NA,0,27.691,0,23.7539,0,NA,9,NA,9,NA,1,13.76,1,NA,1,NA,1,13.43,1,NA,9,NA,9,190,8,NA,9,1.43,0,0.16,0,0.13,0,57,68365,"93HG_057",8,221,21.125,10.5,-64.67,23.91,23.911,27.331,36.723,27.336,0.476,NA,0.119,TRUE,6.489
