"","time_month","time.x","X10m_u_component_of_wind","X10m_v_component_of_neutral_wind","X10m_v_component_of_wind","X10m_wind_speed","X2m_temperature","benjamin_feir_index","coefficient_of_drag_with_waves","instantaneous_eastward_turbulent_surface_stress","instantaneous_northward_turbulent_surface_stress","lake_mix_layer_depth","lake_mix_layer_temperature","mean_wave_period","medium_cloud_cover","sea_surface_temperature","surface_pressure","v_component_stokes_drift","time.y","clear_sky_direct_solar_radiation_at_surface","evaporation","instantaneous_10m_wind_gust","instantaneous_large_scale_surface_precipitation_fraction","large_scale_precipitation","mean_evaporation_rate","mean_runoff_rate","mean_total_precipitation_rate","northward_turbulent_surface_stress","runoff","sub_surface_runoff","surface_runoff","surface_sensible_heat_flux","total_precipitation","O2_ml_L","O2_umol_kg","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH","Alkalinity_mol_kg","Alkalinity_umol_kg","TCO2","fCO2","pH_corrected","TCO2_corrected","fCO2_corrected","Salinity_bottles","Salinity_CTD","Temperature","Sigma_t","TPP","PIP","POC_ug_kg","PON_ug_kg","POC_ug_L","PN_ug_L","C_N_particulate","DON","DOP","DOC","TOC","PrimaryProductivity","Chlorophyll","Phaeopigments","Total_Prokaryotes","Bact_Biomass_mgC_m3","Bact_Biomass_uMC"
"280","07-2006",2006-07-03 07:33:20,-3.9504108,-1.798522,-1.7882061,4.887224,299.1311,0.031237602,0.00083073974,-0.034956515,-0.014875393,49.260895,299.20538,4.5238314,0.15621507,299.2083,101335.06,-0.01725014,2006-07-03 01:33:20,21453936,-0.0015127026,6.4875736,0.14920044,0.0002766564,-1.7506973e-05,0,9.117575e-06,-1286.0547,0,0,0,6314,0.0007873948,3.48385847503593,151.756100758305,NA,NA,NA,0.200092365156288,0.0488122510001231,4.14493244287784,0.240600664813086,2.08336789964743,7.97690964792679,0.00241659395226206,2416.59395226206,2132.08878862403,458.963709447979,7.98834830501818,2125.4239913771,444.692098585335,36.8677799144952,36.8501103313919,22.9339308858328,25.3484102009888,NA,NA,NA,NA,NA,NA,NA,5.65808027742614,0.0354094947033508,70.9395044348465,NA,1.02726774080517,0.131788620583805,0.183574968196488,3.52361535422255,11.4963588816232,0.958028248725938
"281","07-2007",2007-07-03 07:33:20,-4.1117134,-1.879117,-1.8798342,5.251848,299.25903,0.04620838,0.000846029,-0.03785664,-0.016840544,49.261166,299.39966,4.301015,0.17181951,299.41782,101297.625,-0.017911747,2007-07-03 01:33:20,21660240,-0.0017699115,6.859128,0.1368103,0.0005372857,-2.04846e-05,0,1.4331439e-05,-1376.0974,0,0,0,-16298,0.0012394034,3.18507561271768,138.716491086547,NA,NA,NA,0.226705752355762,0.1696816295369,21.1975834638883,0.374076352586221,2.27165938284725,7.93696252801721,0.00241163293797325,2411.63293797325,2150.84691302126,495.18312029942,7.95200581206168,2142.47329291395,475.295483345943,36.7685734010654,36.7709773941877,22.1198182348029,25.5188741303409,NA,NA,90.4367891201013,12.6279665552269,8.47263495017589,88.2568528635711,12.3235943717705,6.49144467739966,0.11097130476782,74.1941507070068,64.9614758283618,0.990790041460027,0.259627122888256,0.334982103311684,1.49467159984976,4.87661752915572,0.406378075675867
"282","07-2008",2008-07-03 07:33:20,-3.8653173,-1.9574013,-1.9314909,4.8286657,298.97815,0.036260605,0.0008273714,-0.03236121,-0.014809001,49.260582,299.14606,4.5666323,0.1566686,299.16696,101277.06,-0.017429817,2008-07-03 01:33:20,21579536,-0.0015658066,6.339471,0.1703186,0.00038543832,-1.8122912e-05,0,1.2322579e-05,-1185.823,0,0,0,-54933,0.001065285,3.39045696268123,147.652019757099,NA,NA,NA,0.103710044423486,0.125809996278771,5.64470884795678,0.323422967989514,2.94360692992684,7.94581548408108,0.00241191764341445,2411.91764341445,2145.72642678036,481.154619831081,7.95725947648852,2139.25857570504,466.143991074059,36.8358617759426,36.8223275296327,21.9999191854071,25.594020642176,20.5603602132998,2.85425384538876,70.8679353459315,10.7113594837352,7.56097023710071,69.1597267798415,10.453154398635,NA,NA,57.1333917961309,NA,1.45620796981932,0.278630912097522,0.40443801830267,4.02503408220064,13.5598009776082,1.12999116031059
"283","07-2009",2009-07-03 07:33:20,-5.2920504,-2.7565556,-2.7375507,6.2679033,299.4242,0.051104546,0.0009138759,-0.055162907,-0.026651084,49.260815,299.50238,4.438138,0.15603393,299.4926,101250.5,-0.026916873,2009-07-03 01:33:20,21639040,-0.0019830381,8.136914,0.11903381,0.00019007112,-2.2951295e-05,0,5.2555097e-06,-2278.1445,0,0,0,24778,0.00045582931,3.43068248492924,149.445831912209,NA,NA,NA,0.30694961273271,0.111467237644724,3.91716820907962,0.240951189844264,2.53640319173714,7.97545113015491,0.00241738292634901,2417.38292634901,2133.2598957783,464.769420811981,7.98684064438128,2126.50603368745,450.343297740049,36.8722451388902,36.873008760971,23.0910606109279,25.3178851231078,24.5588090520038,7.46129642780143,61.4414345326385,8.45349068621145,8.59062104624953,59.9603548421818,8.249718469675,NA,NA,61.693010497147,NA,NA,0.213121100491236,0.26762398755691,2.54075256304334,8.28955921842522,0.690780848401023
"284","07-2010",2010-07-03 07:33:20,-3.1414804,-0.95815945,-0.94084644,4.4990864,299.92743,0.040255547,0.000801567,-0.025707781,-0.0076809227,49.261127,300.61255,4.483164,0.20272297,300.61655,101221.125,-0.010146394,2010-07-03 01:33:20,21478608,-0.0022774525,6.1260223,0.1942749,0.00049272133,-2.6358539e-05,0,2.2478227e-05,-606.3213,0,0,0,-320041,0.0019413384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","07-2011",2011-07-03 07:33:20,-3.445838,-1.5930681,-1.5661154,4.552908,299.41614,0.03714657,0.0008066499,-0.028579831,-0.012106027,49.261208,299.67908,4.356208,0.13327199,299.69836,101183.625,-0.014546696,2011-07-03 01:33:20,21654112,-0.0016767196,6.071707,0.14923096,0.00027017033,-1.940687e-05,0,1.0065541e-05,-1039.9917,0,0,0,-104857,0.00086923176,3.500500351915,152.495564004265,NA,NA,NA,0.110390002478293,0.0858437415642114,3.85551703724541,0.247526646672154,2.20946956582692,7.9685190299261,0.00241665302946208,2416.65302946208,2137.4140009621,477.048096192624,7.97959996207369,2130.94537601263,462.529544468807,36.8509389853115,36.8534182978998,23.3340064133816,25.2350243641845,41.8620924072482,8.12028943454039,115.227663908819,17.4987127506544,7.81911341783009,112.450219532948,17.0769030000019,NA,NA,60.2525694191421,NA,NA,0.27200320805287,0.524975290837922,2.02750165133727,6.61507538069013,0.5512633961464
"286","07-2012",2012-07-03 07:33:20,-3.6991663,-1.7592592,-1.7437763,4.7809467,299.1405,0.03591919,0.0008262503,-0.032128334,-0.014136329,49.2605,299.3216,4.4671316,0.1597746,299.3407,101263.06,-0.016466517,2012-07-03 01:33:20,21675152,-0.0016729832,6.4020853,0.15390015,0.00028549443,-1.9362356e-05,0,1.17704485e-05,-1167.198,0,0,0,-55639,0.0010156168,3.42871383504895,149.36440606693,NA,NA,NA,0.150255285355235,0.242469451695566,4.40775574443976,0.260585242874807,2.93843731104374,7.94921382382786,0.00240970454982075,2409.70454982075,2141.95267718279,496.207148884818,7.96046306422797,2135.42132609397,480.804605242838,36.782104238836,36.7900512123871,22.9360276280418,25.2997588277645,NA,NA,115.826282216882,19.0970566319008,7.84763462313168,113.034300311028,18.6367435681557,NA,NA,70.1008204813756,NA,NA,0.154521165357949,0.163609479682676,3.2454422638669,10.5887107340021,0.882399671735195
"287","07-2013",2013-07-03 07:33:20,-4.085869,-1.8118496,-1.7982845,5.168602,299.0548,0.047488213,0.00083831255,-0.03666407,-0.015564706,49.260857,299.13885,4.2189884,0.16035914,299.16132,101341.44,-0.017319575,2013-07-03 01:33:20,21896320,-0.0015903339,6.645376,0.13320923,0.00037401932,-1.840791e-05,0,8.196427e-06,-1269.0605,0,0,0,10575,0.0007090762,3.56151875934138,155.166764862973,NA,NA,NA,0.11590927328995,0.161776081157245,2.82566631328599,0.134311440446401,2.2254082476823,7.98151244782697,0.00243253303086565,2432.53303086565,2143.87376731709,470.698615418376,7.99333306937065,2136.81016658229,453.968217085328,36.9168224136988,36.8978527845654,23.6402761086648,25.1720523026287,25.4767578550844,5.59453932958116,108.806151204432,16.3451718607849,7.74818839003076,106.183377399233,15.9511911584376,NA,NA,66.7511553833979,NA,0.804661522268908,0.215375674964712,0.249222517827245,2.74638967503094,8.96049957069345,0.74672246729563
"288","07-2014",2014-07-03 07:33:20,-5.2105227,-2.5918694,-2.6424246,6.217265,298.72693,0.053471565,0.000899788,-0.05393517,-0.02569753,49.261284,298.3205,4.3768444,0.1664145,298.3266,101408,-0.025042567,2014-07-03 01:33:20,21830768,-0.001149734,7.898423,0.12434387,0.00027711416,-1.330892e-05,0,5.3850526e-06,-2217.6172,0,0,0,401385,0.00046652136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","07-2015",2015-07-03 07:33:20,-5.2285357,-2.8223352,-2.8644485,6.268653,298.4557,0.047776222,0.0009126975,-0.05439073,-0.027824044,49.26054,298.06885,4.423004,0.17537266,298.0881,101333.5,-0.027386371,2015-07-03 01:33:20,21776144,-0.0009938793,8.114219,0.15441895,0.00042194745,-1.150422e-05,0,8.683064e-06,-2493.0078,0,0,0,395604,0.0007489892,3.36438494282289,146.519590330723,NA,NA,NA,0.23692616750942,0.429255145789968,5.34245907951272,0.31894846776014,2.50584535701506,7.95701599222131,0.00241639334655136,2416.39334655136,2139.13865985016,480.106345927379,7.98010300042143,2124.58220456488,453.650177934038,36.8323832862821,36.8482934059898,21.9488279122993,25.6238630040099,37.0289822907031,8.13966758818833,80.4862961418347,10.7001632086036,9.12868149941613,78.5461555226268,10.4422334461565,NA,NA,63.1281213461917,NA,NA,0.15761057080804,0.161807648013429,NA,NA,NA
"290","07-2016",2016-07-03 07:33:20,-4.363246,-2.168044,-2.1604824,5.2382336,299.47192,0.03896904,0.0008485038,-0.038244784,-0.01786869,49.260582,299.50623,4.449005,0.1448918,299.51974,101322.44,-0.020601641,2016-07-03 01:33:20,21830864,-0.0015632026,6.815096,0.12583923,0.00025110994,-1.8091174e-05,0,1.09705425e-05,-1558.7339,0,0,0,60412,0.0009479306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","07-2017",2017-07-03 07:33:20,-2.4683752,-0.8543625,-0.8411865,3.689701,299.3241,0.019587517,0.00075436896,-0.017009735,-0.00552471,49.2614,299.7271,4.4697294,0.17897058,299.7487,101381.81,-0.0090326145,2017-07-03 01:33:20,21536752,-0.0014322512,4.9721518,0.22784424,0.0004916568,-1.6577746e-05,0,2.1780685e-05,-405.71362,0,0,0,-165010,0.0018811692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","07-2018",2018-07-03 07:33:20,-4.4315023,-2.212285,-2.2739267,5.3561726,298.3004,0.034570694,0.0008495229,-0.039171696,-0.019049514,49.261246,297.8167,4.6435595,0.162534,297.8298,101351.69,-0.02142401,2018-07-03 01:33:20,21750032,-0.00070644286,6.7217197,0.1577301,0.00037508656,-8.177245e-06,0,1.0246898e-05,-1625.9258,0,0,0,366187,0.00088639907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","07-2019",2019-07-03 07:33:20,-4.2603874,-2.030013,-2.0887918,5.247493,298.79932,0.038747787,0.0008362392,-0.036286414,-0.017151251,49.260544,298.31512,4.4677706,0.149207,298.32974,101342.06,-0.019189697,2019-07-03 01:33:20,21830048,-0.0008983915,6.750103,0.10638428,0.00020760908,-1.039941e-05,0,4.149628e-06,-1502.0781,0,0,0,354052,0.00035855873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","07-2020",2020-07-03 07:33:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101218.5,-0.017375432,2020-07-03 01:33:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,64278,0.000849874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","08-1979",1979-08-03 07:33:20,-4.244422,-2.088975,-2.0302954,5.2266006,299.68213,0.051815987,0.0008538137,-0.040058076,-0.017928146,49.260815,300.26697,4.234272,0.11213012,300.28326,101149.375,-0.019737583,1979-08-03 01:33:20,21645648,-0.0023461953,7.244752,0.119644165,0.00020179136,-2.7154863e-05,0,1.0760148e-05,-1713.6836,0,0,0,-305773,0.00093043153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","08-1980",1980-08-03 07:33:20,-3.1788588,-1.0638065,-1.0141888,4.21865,300.00952,0.040327072,0.0007894819,-0.026085913,-0.0076589026,49.261127,300.96765,4.4028463,0.10860939,300.9762,101223.81,-0.011515472,1980-08-03 01:33:20,21580960,-0.00265586,6.1507435,0.14294434,0.00022903779,-3.0738258e-05,0,1.750442e-05,-767.3938,0,0,0,-466410,0.0015130476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","08-1981",1981-08-03 07:33:20,-3.3131323,-1.2409477,-1.2133427,4.43077,299.7683,0.04558277,0.0008071081,-0.028379202,-0.010307606,49.26117,300.41333,4.255534,0.13862544,300.41367,101189.44,-0.01210231,1981-08-03 01:33:20,21550976,-0.0022964552,6.1901026,0.13821411,0.00022630111,-2.6578855e-05,0,1.3398715e-05,-975.66187,0,0,0,-308994,0.001157528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","08-1982",1982-08-03 07:33:20,-4.3792057,-1.9632492,-1.9153624,5.1270046,299.28857,0.04430771,0.00083178515,-0.03882736,-0.015555985,49.261127,299.64148,4.115094,0.0951898,299.65103,101254.375,-0.01817165,1982-08-03 01:33:20,19759936,-0.0018936619,6.885234,0.095687866,0.00010346377,-2.1919506e-05,0,3.1957297e-06,-1413.5769,0,0,0,-165894,0.00027383392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","08-1983",1983-08-03 07:33:20,-4.149065,-1.8977108,-1.8570833,5.0284147,299.4093,0.046548843,0.000831845,-0.03663534,-0.014970355,49.261364,299.6859,4.0819254,0.10601728,299.70584,101322.875,-0.017194778,1983-08-03 01:33:20,20906288,-0.0018135197,6.661582,0.104400635,0.00012818878,-2.0991283e-05,0,5.5782293e-06,-1369.6047,0,0,0,-122078,0.00048014484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","08-1984",1984-08-03 07:33:20,-4.349551,-1.8709726,-1.8363199,5.3221693,299.07947,0.046038628,0.0008487273,-0.042274773,-0.017164785,49.260696,299.4834,4.1590204,0.12613213,299.47885,101220.125,-0.019150075,1984-08-03 01:33:20,21308352,-0.0020082146,7.101653,0.14147949,0.00026698515,-2.324277e-05,0,7.229429e-06,-1527.5466,0,0,0,-215771,0.00062575494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","08-1985",1985-08-03 07:33:20,-3.8336916,-1.5793715,-1.5266867,4.7336187,299.3982,0.041974068,0.0008209697,-0.033902645,-0.012958411,49.261402,300.19196,4.195096,0.11166698,300.18713,101229.19,-0.0156882,1985-08-03 01:33:20,21531152,-0.0024704933,6.6835175,0.13500977,0.00021775154,-2.8593699e-05,0,1.2462789e-05,-1211.435,0,0,0,-416480,0.0010767821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","08-1986",1986-08-03 07:33:20,-5.1842117,-2.564497,-2.5148916,6.0449696,299.32324,0.05068493,0.0008986115,-0.05320096,-0.023830436,49.26054,299.70593,4.401491,0.12835212,299.71808,101166.69,-0.024406653,1986-08-03 01:33:20,21512528,-0.0022458546,8.037751,0.12776184,0.00014808553,-2.5993257e-05,0,3.6640831e-06,-2146.0234,0,0,0,-201733,0.00031594513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","08-1987",1987-08-03 07:33:20,-3.903038,-1.6436682,-1.592948,4.848075,300.0725,0.043831825,0.0008234163,-0.03615725,-0.013454009,49.261246,300.7547,4.4279556,0.112743735,300.75696,101148,-0.016395297,1987-08-03 01:33:20,21535216,-0.0023409873,6.4658327,0.13793945,0.00019783195,-2.709488e-05,0,1.2082315e-05,-1114.2612,0,0,0,-339556,0.0010422771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","08-1988",1988-08-03 07:33:20,-2.7047176,-0.710533,-0.68042684,3.8330822,300.10376,0.030363083,0.0007707521,-0.020667017,-0.0052580237,49.260777,301.51562,4.352889,0.14606225,301.53354,101136.5,-0.008295208,1988-08-03 01:33:20,21438128,-0.0028738976,5.51161,0.18692017,0.0004222286,-3.32629e-05,0,2.9741626e-05,-412.64062,0,0,0,-672081,0.00257038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","08-1989",1989-08-03 07:33:20,-2.7826576,-1.2851734,-1.2423592,3.860917,299.73108,0.04026699,0.0007685616,-0.0202955,-0.00827856,49.26109,300.14783,3.9743633,0.09001388,300.16592,101163.5,-0.011630032,1989-08-03 01:33:20,21917520,-0.0017099902,5.296052,0.109558105,0.00010520988,-1.9792365e-05,0,6.1920264e-06,-702.0337,0,0,0,-191106,0.0005352334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","08-1990",1990-08-03 07:33:20,-3.1497955,-1.2193155,-1.183136,4.2901764,299.59827,0.039455414,0.0007956971,-0.027044654,-0.009291749,49.260815,300.15295,4.294017,0.14060187,300.161,101293.69,-0.011633478,1990-08-03 01:33:20,21727504,-0.0020277053,5.912922,0.1423645,0.00022994449,-2.3470275e-05,0,8.420271e-06,-797.3279,0,0,0,-254224,0.0007267182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","08-1991",1991-08-03 07:33:20,-3.2637348,-1.4987526,-1.4690771,4.5308456,299.26196,0.038776398,0.000812351,-0.029364169,-0.012581509,49.260777,299.73413,4.4304056,0.15695041,299.75052,101353.44,-0.014572147,1991-08-03 01:33:20,20494608,-0.0018569715,6.159334,0.17184448,0.00027108582,-2.1491622e-05,0,1.2955275e-05,-1013.80493,0,0,0,-202533,0.0011210232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","08-1992",1992-08-03 07:33:20,-4.2156544,-1.895896,-1.8443937,5.107602,299.50146,0.048470497,0.000841351,-0.04043883,-0.016495716,49.261047,300.0782,4.178933,0.124584444,300.0973,101317.56,-0.018335205,1992-08-03 01:33:20,20685856,-0.0023629852,6.892001,0.11109924,0.00016594342,-2.7349262e-05,0,9.050521e-06,-1429.9011,0,0,0,-286724,0.0007800963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","08-1993",1993-08-03 07:33:20,-3.9401178,-1.7120047,-1.6619091,4.8446712,299.42035,0.046819687,0.00082255364,-0.03419888,-0.013590973,49.26109,299.97632,4.4149847,0.12948555,299.98883,101299.19,-0.015867423,1993-08-03 01:33:20,21481312,-0.002033092,6.6119146,0.14614868,0.00027900917,-2.353215e-05,0,1.0642229e-05,-1208.4692,0,0,0,-269860,0.00091881794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","08-1994",1994-08-03 07:33:20,-4.029414,-1.985343,-1.9391508,4.948121,299.25098,0.04076481,0.00083120307,-0.035010695,-0.01581236,49.260468,299.70178,4.3222675,0.13829072,299.71036,101275.44,-0.018081844,1994-08-03 01:33:20,21626672,-0.001901716,6.7173176,0.16033936,0.00024483196,-2.2009714e-05,0,1.0973405e-05,-1432.397,0,0,0,-204185,0.0009474023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","08-1995",1995-08-03 07:33:20,-1.7075577,-0.31293124,-0.2984659,3.1882687,300.2621,0.017807007,0.00073824637,-0.010697603,-0.001934763,49.260464,301.24097,5.514617,0.14009261,301.26797,101094.56,-0.0054701455,1995-08-03 01:33:20,21649280,-0.0022592992,4.8648434,0.16737366,0.0005023184,-2.6149297e-05,0,2.2029606e-05,-172.71265,0,0,0,-432320,0.0019032757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","08-1996",1996-08-03 07:33:20,-3.3389006,-1.4859171,-1.445693,4.4164095,299.49902,0.03749466,0.00080245873,-0.027837217,-0.011320863,49.261127,299.97278,4.404911,0.11781126,299.9924,101251.125,-0.013938706,1996-08-03 01:33:20,21948032,-0.0019718446,6.163784,0.119277954,0.00016267302,-2.2821609e-05,0,1.0306993e-05,-1034.9324,0,0,0,-212359,0.0008917148,3.35538477893542,146.128100972464,5.14491366487929,0.252161638342495,3.61952245078253,NA,NA,NA,NA,NA,7.98405080957471,0.00241294197172363,2412.94197172363,2124.14450376176,438.391460320681,7.99063111842893,2120.25999527272,430.430612960792,36.896036891392,NA,22.316472924596,25.5625749202077,NA,NA,43.6528044059657,6.89118060499041,9.30137364863807,42.6005520442371,6.7250664553197,NA,NA,NA,NA,0.788966007561615,0.212829405257323,0.36447823870944,3.27403348146313,10.6819721640855,0.890153265400621
"313","08-1997",1997-08-03 07:33:20,-3.766469,-1.8225241,-1.8123941,4.7717257,299.01306,0.043008804,0.0008156318,-0.031479776,-0.014108069,49.260777,298.97467,4.164523,0.120496795,298.9905,101309.75,-0.016041413,1997-08-03 01:33:20,21922544,-0.0012783557,6.376319,0.116882324,0.0001587738,-1.4795602e-05,0,3.9221413e-06,-1256.9077,0,0,0,59901,0.00033868803,3.37651628491968,147.019156900436,NA,NA,4.65088730659032,NA,NA,NA,NA,NA,7.93484952745643,0.00240833815782729,2408.33815782729,2146.24376673107,476.964180384536,7.9399640741276,2143.35510354746,470.270523737224,36.7902245808826,36.7895155176185,21.2192672103294,25.7916380320242,NA,NA,81.362488965637,14.2428428281962,6.63777480786197,79.4011906474613,13.8995290903836,NA,NA,84.9257448843746,NA,0.785603246099383,0.260702179465325,0.202398912742749,0.846432409275452,2.7616164632627,0.230148609910535
"314","08-1998",1998-08-03 07:33:20,-3.4520445,-1.3770885,-1.3312349,4.47361,300.60425,0.044044495,0.0008061831,-0.028503537,-0.010636091,49.2605,301.37097,4.2752304,0.13535184,301.37744,101153.875,-0.013345763,1998-08-03 01:33:20,21902288,-0.002675932,6.3015013,0.12382507,0.00024470623,-3.0970405e-05,0,1.1647394e-05,-970.6946,0,0,0,-396250,0.0010074973,3.8700585705474,168.64534283964,NA,NA,NA,0.0567062780528345,0.164335691190463,3.01752081540709,0.211415023247822,0.781626131754916,8.01647383404137,0.00238785182320066,2387.85182320066,2082.32661512439,424.592352649759,8.02296157846328,2078.37898806362,417.003153966451,36.8089502205738,36.8040820502452,23.9866461452064,24.9903920850907,NA,NA,110.088537013945,13.0677336412512,12.0638208199918,107.435071492704,12.752749195955,NA,NA,66.4163013230234,NA,0.480272153158723,0.246717164776817,0.390702677321357,0.780382481794129,2.54613033406758,0.212189302011138
"315","08-1999",1999-08-03 07:33:20,-2.2609634,-0.23748136,-0.25042987,3.7420797,299.83984,0.04861355,0.0007614277,-0.017008305,-0.0025461838,49.261402,300.99207,4.1239443,0.16395175,301.01486,101249.625,-0.0044634193,1999-08-03 01:33:20,21778960,-0.0027072467,5.488371,0.16679382,0.0005025743,-3.1332514e-05,0,2.4498813e-05,-156.83105,0,0,0,-510412,0.0021157358,3.62239499313044,157.80939568755,NA,NA,NA,0.333000671119809,0.266081288224488,3.67704886529806,0.282848123308083,2.96076182379214,7.9993102093896,0.00239658661594003,2396.58661594003,2100.56088349459,433.540092811972,8.00860669499692,2094.89702312059,422.542799899535,36.847983645437,36.8374629771185,23.2644985157545,25.2402776963795,NA,NA,115.99996238062,19.6447667927031,7.41233909959957,113.203665372825,19.1712475648607,NA,NA,113.554834106676,NA,0.849121337113151,0.579291682361521,0.394244144248697,1.95979312312878,11.306743773891,0.942237599751003
